5000, -5.50978591672424e-005,1.82854102065821e-005,3.68124297617919e-005,-5.50978475136972e-005,-1.82854102065821e-005,1.82854271903783e-005,-1.92026275082875e-011,-3.68124297617919e-005,3.68124359056007e-005,1.55540122699196e-012,-1.82854271903783e-005,-3.68124359056007e-005,5.50978636767457e-005,5.50978475136972e-005,-2.73544140094396e-005,-2.77434403568406e-005,1.92026275082875e-011,2.73544140094396e-005,-2.73544274489075e-005,-1.55540122699196e-012,2.77434403568406e-005,-2.77434451578029e-005,-5.50978636767457e-005,2.73544274489075e-005,2.77434451578029e-005
5500, -5.54665700332801e-005,1.87274016547697e-005,3.67391799192395e-005,-5.54665795157181e-005,-1.87274016547697e-005,1.87274001104912e-005,-9.65486539742027e-013,-3.67391799192395e-005,3.67391710647787e-005,9.51576006082093e-014,-1.87274001104912e-005,-3.67391710647787e-005,5.54665748145271e-005,5.54665795157181e-005,-2.74667318741814e-005,-2.79998373814261e-005,9.65486539742027e-013,2.74667318741814e-005,-2.74667388300319e-005,-9.51576006082093e-014,2.79998373814261e-005,-2.79998381590987e-005,-5.54665748145271e-005,2.74667388300319e-005,2.79998381590987e-005
6000, -5.55537613310855e-005,1.91385111761045e-005,3.64152242997573e-005,-5.5553725830106e-005,-1.91385111761045e-005,1.91385135799784e-005,-2.08646191518566e-013,-3.64152242997573e-005,3.64152300899369e-005,1.15409775451943e-013,-1.91385135799784e-005,-3.64152300899369e-005,5.555373732595e-005,5.5553725830106e-005,-2.77911235079115e-005,-2.77626363661508e-005,2.08646191518566e-013,2.77911235079115e-005,-2.7791107708187e-005,-1.15409775451943e-013,2.77626363661508e-005,-2.7762637823174e-005,-5.555373732595e-005,2.7791107708187e-005,2.7762637823174e-005
6500, -5.59733215659588e-005,1.95398527703164e-005,3.64334683936553e-005,-5.59733318357071e-005,-1.95398527703164e-005,1.95398531669367e-005,-5.15538762362821e-013,-3.64334683936553e-005,3.6433470814053e-005,8.78330224273316e-013,-1.95398531669367e-005,-3.6433470814053e-005,5.59733248709083e-005,5.59733318357071e-005,-2.78664168357147e-005,-2.8106900835155e-005,5.15538762362821e-013,2.78664168357147e-005,-2.78664262348479e-005,-8.78330224273316e-013,2.8106900835155e-005,-2.81069047302441e-005,-5.59733248709083e-005,2.78664262348479e-005,2.81069047302441e-005
7000, -5.60559501037648e-005,2.04264370822648e-005,3.5629520380042e-005,-5.60559606830383e-005,-2.04264370822648e-005,2.04264333119254e-005,-3.83634779538245e-013,-3.5629520380042e-005,3.56295192136798e-005,7.14758811666986e-013,-2.04264333119254e-005,-3.56295192136798e-005,5.60559554674078e-005,5.60559606830383e-005,-2.87982008653205e-005,-2.72577453974787e-005,3.83634779538245e-013,2.87982008653205e-005,-2.87982137276431e-005,-7.14758811666986e-013,2.72577453974787e-005,-2.72577492384442e-005,-5.60559554674078e-005,2.87982137276431e-005,2.72577492384442e-005
7500, -5.66628377482738e-005,2.16759778533004e-005,3.49868649510031e-005,-5.66628472226738e-005,-2.16759778533004e-005,2.16759843116529e-005,-1.32952045125856e-013,-3.49868649510031e-005,3.49868667070444e-005,8.7096391148132e-013,-2.16759843116529e-005,-3.49868667070444e-005,5.66628406746666e-005,5.66628472226738e-005,-3.07390385006682e-005,-2.5923800011417e-005,1.32952045125856e-013,3.07390385006682e-005,-3.07390427222189e-005,-8.7096391148132e-013,2.5923800011417e-005,-2.59237992476057e-005,-5.66628406746666e-005,3.07390427222189e-005,2.59237992476057e-005
8000, -8.21711745600151e-007,4.05773611339034e-007,4.15937792716313e-007,-8.21711144178436e-007,-4.05773611339034e-007,4.05773578275725e-007,-2.42881511818274e-016,-4.15937792716313e-007,4.15937735273344e-007,2.23795801606897e-014,-4.05773578275725e-007,-4.15937735273344e-007,8.21710908305993e-007,8.21711144178436e-007,-6.85945176681765e-007,-1.35766354517965e-007,2.42881511818274e-016,6.85945176681765e-007,-6.85945092311406e-007,-2.23795801606897e-014,1.35766354517965e-007,-1.35766568918386e-007,-8.21710908305993e-007,6.85945092311406e-007,1.35766568918386e-007
8500, -7.81114408500576e-011,1.10051887932419e-013,7.80010839261083e-011,-7.81121373326629e-011,-1.10051887932419e-013,1.10051689151215e-013,-8.57596375602998e-023,-7.80010839261083e-011,7.80013369451122e-011,4.97198200858844e-017,-1.10051689151215e-013,-7.80013369451122e-011,7.81113968199834e-011,7.81121373326629e-011,-2.88257191282903e-011,-4.92857732888124e-011,8.57596375602998e-023,2.88257191282903e-011,-2.88256548526271e-011,-4.97198200858844e-017,4.92857732888124e-011,-4.92857217217672e-011,-7.81113968199834e-011,2.88256548526271e-011,4.92857217217672e-011
9000, -1.60027873898489e-008,3.09800886513979e-010,1.56929562723007e-008,-1.60028198391739e-008,-3.09800886513979e-010,3.09801016380016e-010,-3.41166123685642e-020,-1.56929562723007e-008,1.56929868953954e-008,4.40516109057203e-015,-3.09801016380016e-010,-1.56929868953954e-008,1.60027871643241e-008,1.60028198391739e-008,-1.2306882863018e-011,-1.59904807791533e-008,3.41166123685642e-020,1.2306882863018e-011,-1.23068948080369e-011,-4.40516109057203e-015,1.59904807791533e-008,-1.59904805069859e-008,-1.60027871643241e-008,1.23068948080369e-011,1.59904805069859e-008
9500, -2.15162939758132e-005,5.37976282594879e-006,1.6136540853618e-005,-2.15162911451726e-005,-5.37976282594879e-006,5.37975966421178e-006,-7.75022735877768e-015,-1.6136540853618e-005,1.61365312433934e-005,5.70574390809033e-015,-5.37975966421178e-006,-1.61365312433934e-005,2.15162976819184e-005,2.15162911451726e-005,-2.07883815502706e-006,-1.9437457339542e-005,7.75022735877768e-015,2.07883815502706e-006,-2.0788370870949e-006,-5.70574390809033e-015,1.9437457339542e-005,-1.94374558207861e-005,-2.15162976819184e-005,2.0788370870949e-006,1.94374558207861e-005
10000, -4.43682648024205e-005,8.2662857579231e-006,3.61019606083297e-005,-4.43682600345958e-005,-8.2662857579231e-006,8.26628719634105e-006,-1.57338437614201e-014,-3.61019606083297e-005,3.61019726256596e-005,6.69151938592511e-015,-8.26628719634105e-006,-3.61019726256596e-005,4.43682641330848e-005,4.43682600345958e-005,-3.12341759820684e-005,-1.31340900542025e-005,1.57338437614201e-014,3.12341759820684e-005,-3.12341651811135e-005,-6.69151938592511e-015,1.31340900542025e-005,-1.31340888203521e-005,-4.43682641330848e-005,3.12341651811135e-005,1.31340888203521e-005
10500, -4.80185578966455e-005,2.0778825427206e-005,2.7239746551288e-005,-4.8018573667637e-005,-2.0778825427206e-005,2.0778821484558e-005,-4.14160338795537e-016,-2.7239746551288e-005,2.72397415378113e-005,2.26168329513822e-014,-2.0778821484558e-005,-2.72397415378113e-005,4.80185700294606e-005,4.8018573667637e-005,-2.55147252180176e-005,-2.25038369351687e-005,4.14160338795537e-016,2.55147252180176e-005,-2.55147283616522e-005,-2.26168329513822e-014,2.25038369351687e-005,-2.25038326786279e-005,-4.80185700294606e-005,2.55147283616522e-005,2.25038326786279e-005
11000, -5.42368786476258e-005,2.38038722779084e-005,3.04329989204784e-005,-5.42368722115606e-005,-2.38038722779084e-005,2.38038666282874e-005,-2.97465810802918e-016,-3.04329989204784e-005,3.04329992967793e-005,3.54811233571609e-013,-2.38038666282874e-005,-3.04329992967793e-005,5.42368756931274e-005,5.42368722115606e-005,-3.23692634652206e-005,-2.18676160914438e-005,2.97465810802918e-016,3.23692634652206e-005,-3.23692536014776e-005,-3.54811233571609e-013,2.18676160914438e-005,-2.18676151824052e-005,-5.42368756931274e-005,3.23692536014776e-005,2.18676151824052e-005
11500, -5.68120709473728e-005,2.61147776036839e-005,3.06973084568511e-005,-5.68120956150472e-005,-2.61147776036839e-005,2.6114778875553e-005,-2.16004359247109e-013,-3.06973084568511e-005,3.06973056076329e-005,2.91377660667972e-012,-2.6114778875553e-005,-3.06973056076329e-005,5.68120780861998e-005,5.68120956150472e-005,-2.9566724884204e-005,-2.72453447829446e-005,2.16004359247109e-013,2.9566724884204e-005,-2.95667424254992e-005,-2.91377660667972e-012,2.72453447829446e-005,-2.72453460631688e-005,-5.68120780861998e-005,2.95667424254992e-005,2.72453460631688e-005
12000, -5.70090630092245e-005,2.60650444571679e-005,3.09440035433448e-005,-5.70090383529691e-005,-2.60650444571679e-005,2.6065046550009e-005,-3.5900144415513e-013,-3.09440035433448e-005,3.09440092374645e-005,2.44250898984211e-012,-2.6065046550009e-005,-3.09440092374645e-005,5.70090451693239e-005,5.70090383529691e-005,-2.77567833917497e-005,-2.92522825432641e-005,3.5900144415513e-013,2.77567833917497e-005,-2.77567721226697e-005,-2.44250898984211e-012,2.92522825432641e-005,-2.92522796174748e-005,-5.70090451693239e-005,2.77567721226697e-005,2.92522796174748e-005
12500, -5.71275693533388e-005,2.70985025297592e-005,3.00290770288178e-005,-5.71275702556854e-005,-2.70985025297592e-005,2.70985090745643e-005,-1.72842529953621e-013,-3.00290770288178e-005,3.00290715231549e-005,1.46869720826551e-013,-2.70985090745643e-005,-3.00290715231549e-005,5.71275730267322e-005,5.71275702556854e-005,-2.81782455047151e-005,-2.89493268445258e-005,1.72842529953621e-013,2.81782455047151e-005,-2.81782492898338e-005,-1.46869720826551e-013,2.89493268445258e-005,-2.89493238486237e-005,-5.71275730267322e-005,2.81782492898338e-005,2.89493238486237e-005
13000, -5.71677749669446e-005,2.71659299002084e-005,3.00018518216474e-005,-5.71677810645912e-005,-2.71659299002084e-005,2.71659247710428e-005,-6.18317617858417e-017,-3.00018518216474e-005,3.0001845372342e-005,5.20460229976126e-014,-2.71659247710428e-005,-3.0001845372342e-005,5.71677758248774e-005,5.71677810645912e-005,-2.74828092062527e-005,-2.96849641478359e-005,6.18317617858417e-017,2.74828092062527e-005,-2.74828112680531e-005,-5.20460229976126e-014,2.96849641478359e-005,-2.9684965760692e-005,-5.71677758248774e-005,2.74828112680531e-005,2.9684965760692e-005
13500, -5.71768731070567e-005,2.77278257541798e-005,2.94490510229625e-005,-5.71768806957144e-005,-2.77278257541798e-005,2.77278257541082e-005,-1.86696309832308e-015,-2.94490510229625e-005,2.94490509596085e-005,2.30419592282449e-013,-2.77278257541082e-005,-2.94490509596085e-005,5.71768819897616e-005,5.71768806957144e-005,-2.72962456919525e-005,-2.98806329217013e-005,1.86696309832308e-015,2.72962456919525e-005,-2.72962428152237e-005,-2.30419592282449e-013,2.98806329217013e-005,-2.98806274151042e-005,-5.71768819897616e-005,2.72962428152237e-005,2.98806274151042e-005
14000, -5.75951843211334e-005,2.80356814688785e-005,2.9559503103215e-005,-5.75951943269425e-005,-2.80356814688785e-005,2.80356808688086e-005,-2.91556706840733e-015,-2.9559503103215e-005,2.95595050100529e-005,7.39450648936554e-014,-2.80356808688086e-005,-2.95595050100529e-005,5.75951818862932e-005,5.75951943269425e-005,-2.83390343708705e-005,-2.92561501996377e-005,2.91556706840733e-015,2.83390343708705e-005,-2.83390323887269e-005,-7.39450648936554e-014,2.92561501996377e-005,-2.92561499502629e-005,-5.75951818862932e-005,2.83390323887269e-005,2.92561499502629e-005
14500, -5.78190661423206e-005,2.87662416675821e-005,2.90528145141455e-005,-5.7819050859555e-005,-2.87662416675821e-005,2.87662397315945e-005,-2.66173529481468e-013,-2.90528145141455e-005,2.9052816088808e-005,5.14138173464637e-014,-2.87662397315945e-005,-2.9052816088808e-005,5.78190569156655e-005,5.7819050859555e-005,-2.7893279150861e-005,-2.99257869678752e-005,2.66173529481468e-013,2.7893279150861e-005,-2.78932715293001e-005,-5.14138173464637e-014,2.99257869678752e-005,-2.99257869914596e-005,-5.78190569156655e-005,2.78932715293001e-005,2.99257869914596e-005
15000, -5.80538582298453e-005,2.88962075195772e-005,2.91576260627862e-005,-5.80538251917941e-005,-2.88962075195772e-005,2.88962042800862e-005,-3.64792767731794e-014,-2.91576260627862e-005,2.91576303836193e-005,9.26339747216568e-014,-2.88962042800862e-005,-2.91576303836193e-005,5.8053838532485e-005,5.80538251917941e-005,-2.86026836954254e-005,-2.94511727041329e-005,3.64792767731794e-014,2.86026836954254e-005,-2.86026688684583e-005,-9.26339747216568e-014,2.94511727041329e-005,-2.94511745344198e-005,-5.8053838532485e-005,2.86026688684583e-005,2.94511745344198e-005
15500, -5.8067047344564e-005,2.89027803419296e-005,2.91642553184719e-005,-5.80670582081861e-005,-2.89027803419296e-005,2.89027879970182e-005,-5.0554998656338e-014,-2.91642553184719e-005,2.91642653849439e-005,1.46521148094117e-013,-2.89027879970182e-005,-2.91642653849439e-005,5.80670403442721e-005,5.80670582081861e-005,-2.89942027131653e-005,-2.90728414334736e-005,5.0554998656338e-014,2.89942027131653e-005,-2.89942012841768e-005,-1.46521148094117e-013,2.90728414334736e-005,-2.90728446313987e-005,-5.80670403442721e-005,2.89942012841768e-005,2.90728446313987e-005
16000, -5.7693567293869e-005,2.69535267734373e-005,3.07400316260478e-005,-5.76935565008357e-005,-2.69535267734373e-005,2.69535272196921e-005,-1.22868286274475e-013,-3.07400316260478e-005,3.07400324484839e-005,5.76706701732097e-014,-2.69535272196921e-005,-3.07400324484839e-005,5.7693559733629e-005,5.76935565008357e-005,-3.1122688653313e-005,-2.65708748977288e-005,1.22868286274475e-013,3.1122688653313e-005,-3.11226879967877e-005,-5.76706701732097e-014,2.65708748977288e-005,-2.6570878640556e-005,-5.7693559733629e-005,3.11226879967877e-005,2.6570878640556e-005
16500, -5.61018053943324e-007,7.79410304183607e-008,4.83077328890472e-007,-5.61017973361948e-007,-7.79410304183607e-008,7.79414805862555e-008,-2.93284480819309e-013,-4.83077328890472e-007,4.83076973242371e-007,4.76578748575954e-015,-7.79414805862555e-008,-4.83076973242371e-007,5.61017670738432e-007,5.61017973361948e-007,-5.59024424691845e-007,-1.99363508369423e-009,2.93284480819309e-013,5.59024424691845e-007,-5.59024592577381e-007,-4.76578748575954e-015,1.99363508369423e-009,-1.99362925147898e-009,-5.61017670738432e-007,5.59024592577381e-007,1.99362925147898e-009
17000, -9.84636734454943e-007,4.96495368487711e-009,9.79671824523305e-007,-9.84636761107278e-007,-4.96495368487711e-009,4.96496152833472e-009,-1.13073845428939e-014,-9.79671824523305e-007,9.79671472513461e-007,2.21485857709702e-016,-4.96496152833472e-009,-9.79671472513461e-007,9.8463684611118e-007,9.84636761107278e-007,-8.55571443239595e-007,-1.29065306585434e-007,1.13073845428939e-014,8.55571443239595e-007,-8.55571491253701e-007,-2.21485857709702e-016,1.29065306585434e-007,-1.29065291215348e-007,-9.8463684611118e-007,8.55571491253701e-007,1.29065291215348e-007
17500, -3.58610734026159e-005,2.50041394711255e-005,1.08569366198989e-005,-3.58610750402197e-005,-2.50041394711255e-005,2.5004145780598e-005,-7.66962297993815e-012,-1.08569366198989e-005,1.08569369207008e-005,4.39279713783841e-015,-2.5004145780598e-005,-1.08569369207008e-005,3.58610835233933e-005,3.58610750402197e-005,-2.32999007738023e-005,-1.25611735058663e-005,7.66962297993815e-012,2.32999007738023e-005,-2.32999088992063e-005,-4.39279713783841e-015,1.25611735058663e-005,-1.25611726288136e-005,-3.58610835233933e-005,2.32999088992063e-005,1.25611726288136e-005
18000, -4.87224178244556e-005,2.57674243816827e-005,2.29550019845892e-005,-4.87224365864839e-005,-2.57674243816827e-005,2.57674223444085e-005,-2.43040038183689e-014,-2.29550019845892e-005,2.29549999426796e-005,4.10328278866708e-016,-2.57674223444085e-005,-2.29549999426796e-005,4.87224291855158e-005,4.87224365864839e-005,-3.3966255915073e-005,-1.47561610754444e-005,2.43040038183689e-014,3.3966255915073e-005,-3.39662613809829e-005,-4.10328278866708e-016,1.47561610754444e-005,-1.47561619093826e-005,-4.87224291855158e-005,3.39662613809829e-005,1.47561619093826e-005
18500, -5.46398694431544e-005,3.32350552276642e-005,2.14048083016372e-005,-5.46398476822834e-005,-3.32350552276642e-005,3.32350581714972e-005,-1.2541011538452e-014,-2.14048083016372e-005,2.14048011435211e-005,1.18071066882924e-016,-3.32350581714972e-005,-2.14048011435211e-005,5.46398547019173e-005,5.46398476822834e-005,-2.64516000125111e-005,-2.81882687406241e-005,1.2541011538452e-014,2.64516000125111e-005,-2.64515914442404e-005,-1.18071066882924e-016,2.81882687406241e-005,-2.81882694306434e-005,-5.46398547019173e-005,2.64515914442404e-005,2.81882694306434e-005
19000, -5.66554537827637e-005,3.38313877364997e-005,2.28240716124371e-005,-5.66554394205754e-005,-3.38313877364997e-005,3.38313851325181e-005,-1.43990140002364e-013,-2.28240716124371e-005,2.28240651000932e-005,2.05255571664897e-018,-3.38313851325181e-005,-2.28240651000932e-005,5.66554555413912e-005,5.66554394205754e-005,-2.88834870744808e-005,-2.77719678450281e-005,1.43990140002364e-013,2.88834870744808e-005,-2.88834804753654e-005,-2.05255571664897e-018,2.77719678450281e-005,-2.77719667082829e-005,-5.66554555413912e-005,2.88834804753654e-005,2.77719667082829e-005
19500, -5.70798313860755e-005,3.35303082663611e-005,2.35495359487173e-005,-5.70798188402999e-005,-3.35303082663611e-005,3.35303107275394e-005,-8.69050460490652e-016,-2.35495359487173e-005,2.35495316637801e-005,1.27122535761606e-017,-3.35303107275394e-005,-2.35495316637801e-005,5.7079836828575e-005,5.70798188402999e-005,-2.8686513147799e-005,-2.83933247097389e-005,8.69050460490652e-016,2.8686513147799e-005,-2.86865114310413e-005,-1.27122535761606e-017,2.83933247097389e-005,-2.83933182382765e-005,-5.7079836828575e-005,2.86865114310413e-005,2.83933182382765e-005
20000, -5.8121914514564e-005,3.29617098255999e-005,2.5160210820332e-005,-5.8121912931684e-005,-3.29617098255999e-005,3.2961707934478e-005,-3.39145636777719e-015,-2.5160210820332e-005,2.51602015876331e-005,2.82724931313049e-017,-3.2961707934478e-005,-2.51602015876331e-005,5.81219096387501e-005,5.8121912931684e-005,-2.93589984984358e-005,-2.87629120661559e-005,3.39145636777719e-015,2.93589984984358e-005,-2.93589990234014e-005,-2.82724931313049e-017,2.87629120661559e-005,-2.87629160161282e-005,-5.81219096387501e-005,2.93589990234014e-005,2.87629160161282e-005
20500, -5.82701914072917e-005,3.23482906385977e-005,2.59218954071251e-005,-5.82701636477499e-005,-3.23482906385977e-005,3.23482854251472e-005,-3.38109707333104e-014,-2.59218954071251e-005,2.59218934987812e-005,9.96572745728842e-018,-3.23482854251472e-005,-2.59218934987812e-005,5.82701788178693e-005,5.82701636477499e-005,-2.98170978005471e-005,-2.84530903877058e-005,3.38109707333104e-014,2.98170978005471e-005,-2.98170916205051e-005,-9.96572745728842e-018,2.84530903877058e-005,-2.84530936067446e-005,-5.82701788178693e-005,2.98170916205051e-005,2.84530936067446e-005
21000, -5.83053802062327e-005,3.19498359370172e-005,2.63555210215975e-005,-5.83053666844984e-005,-3.19498359370172e-005,3.19498368176261e-005,-3.86862546072606e-015,-2.63555210215975e-005,2.63555283079671e-005,3.45997422311571e-018,-3.19498368176261e-005,-2.63555283079671e-005,5.83053577685835e-005,5.83053666844984e-005,-2.99662363415734e-005,-2.83391413257769e-005,3.86862546072606e-015,2.99662363415734e-005,-2.99662243843911e-005,-3.45997422311571e-018,2.83391413257769e-005,-2.83391438646594e-005,-5.83053577685835e-005,2.99662243843911e-005,2.83391438646594e-005
21500, -5.83268684707997e-005,3.19616301001532e-005,2.63652515531599e-005,-5.83268997403001e-005,-3.19616301001532e-005,3.19616253941583e-005,-3.30516887213401e-015,-2.63652515531599e-005,2.63652560883254e-005,1.49590957791627e-017,-3.19616253941583e-005,-2.63652560883254e-005,5.83268862263569e-005,5.83268997403001e-005,-3.00319313483732e-005,-2.82949374710755e-005,3.30516887213401e-015,3.00319313483732e-005,-3.00319459956328e-005,-1.49590957791627e-017,2.82949374710755e-005,-2.82949371224265e-005,-5.83268862263569e-005,3.00319459956328e-005,2.82949371224265e-005
22000, -5.83838655539329e-005,3.19928529399974e-005,2.63910227716294e-005,-5.8383859182314e-005,-3.19928529399974e-005,3.19928543459721e-005,-1.12010974585268e-014,-2.63910227716294e-005,2.63910102324648e-005,1.15695994636921e-016,-3.19928543459721e-005,-2.63910102324648e-005,5.83838594160032e-005,5.8383859182314e-005,-2.98990365986733e-005,-2.84848268491427e-005,1.12010974585268e-014,2.98990365986733e-005,-2.98990381371105e-005,-1.15695994636921e-016,2.84848268491427e-005,-2.84848289552596e-005,-5.83838594160032e-005,2.98990381371105e-005,2.84848289552596e-005
22500, -5.84683612234639e-005,3.18546928345131e-005,2.66136710529278e-005,-5.84683823278872e-005,-3.18546928345131e-005,3.18546924932602e-005,-5.42595454472533e-015,-2.66136710529278e-005,2.66136775303028e-005,1.92699058390156e-016,-3.18546924932602e-005,-2.66136775303028e-005,5.84683757902385e-005,5.84683823278872e-005,-2.98321176859673e-005,-2.86362479799517e-005,5.42595454472533e-015,2.98321176859673e-005,-2.98321190640398e-005,-1.92699058390156e-016,2.86362479799517e-005,-2.86362435374965e-005,-5.84683757902385e-005,2.98321190640398e-005,2.86362435374965e-005
23000, -5.85627290527908e-005,3.19089957214346e-005,2.66537408189041e-005,-5.85627078242377e-005,-3.19089957214346e-005,3.19089987816641e-005,-1.1825756615818e-013,-2.66537408189041e-005,2.665372851334e-005,3.73795805605039e-017,-3.19089987816641e-005,-2.665372851334e-005,5.85627282667011e-005,5.85627078242377e-005,-2.97526992476881e-005,-2.8810035191124e-005,1.1825756615818e-013,2.97526992476881e-005,-2.9752689728206e-005,-3.73795805605039e-017,2.8810035191124e-005,-2.88100298051027e-005,-5.85627282667011e-005,2.9752689728206e-005,2.88100298051027e-005
23500, -5.85984507062093e-005,3.19541722570823e-005,2.66442745567299e-005,-5.85984060186666e-005,-3.19541722570823e-005,3.19541832041895e-005,-1.48325601615562e-011,-2.66442745567299e-005,2.66442723585396e-005,4.75090029020323e-018,-3.19541832041895e-005,-2.66442723585396e-005,5.85984492481151e-005,5.85984060186666e-005,-2.97027610365618e-005,-2.88956842115176e-005,1.48325601615562e-011,2.97027610365618e-005,-2.97027728289611e-005,-4.75090029020323e-018,2.88956842115176e-005,-2.88956896696475e-005,-5.85984492481151e-005,2.97027728289611e-005,2.88956896696475e-005
