5000, -0.00021702968320155,2.93717707607882e-005,7.98407434190506e-005,6.4454366740034e-012,-0.000109212528211534,-2.93717707607882e-005,2.93717754623788e-005,-4.24261860120694e-013,-7.98407434190506e-005,7.98407521669315e-005,-1.15326332666374e-012,-6.4454366740034e-012,-1.79575711858987e-011,-1.79575742380838e-011,4.23605827082875e-011,-2.93717754623788e-005,1.79575711858987e-011,2.93717560808709e-005,-7.98407521669315e-005,1.79575742380838e-011,7.98407193234116e-005,0.000109212528211534,4.13306125466069e-015,1.12348252533272e-014,-0.000109212529337429,4.24261860120694e-013,-4.13306125466069e-015,-4.20128757677161e-013,1.15326332666374e-012,-1.12348252533272e-014,-1.14202847332538e-012,-4.23605827082875e-011,0.000109212529337429,-2.9371755718577e-005,-7.98407342132465e-005,-2.93717560808709e-005,4.20128757677161e-013,2.9371755718577e-005,-7.98407193234116e-005,1.14202847332538e-012,7.98407342132465e-005, 0.000109212530899587, 7.98407342020117e-005, 2.93717557144439e-005 
5500, -0.000234348778713902,3.17156527794069e-005,8.62120763980102e-005,4.06143373122082e-012,-0.000117927757010733,-3.17156527794069e-005,3.17156468323264e-005,-2.44993830410596e-013,-8.62120763980102e-005,8.62120706722848e-005,-6.65962220514458e-013,-4.06143373122082e-012,-3.67544780991257e-012,-3.67544797447994e-012,1.14123291065836e-011,-3.17156468323264e-005,3.67544780991257e-012,3.17156497175909e-005,-8.62120706722848e-005,3.67544797447994e-012,8.62120748308798e-005,0.000117927757010733,1.30214601603409e-017,3.53959986410999e-017,-0.000117927735316388,2.44993830410596e-013,-1.30214601603409e-017,-2.44980781065095e-013,6.65962220514458e-013,-3.53959986410999e-017,-6.65926839263304e-013,-1.14123291065836e-011,0.000117927735316388,-3.17156482610344e-005,-8.62120840500002e-005,-3.17156497175909e-005,2.44980781065095e-013,3.17156482610344e-005,-8.62120748308798e-005,6.65926839263304e-013,8.62120840500002e-005, 0.000117927736227296, 8.62120840499648e-005, 3.17156482610214e-005 
6000, -2.07496170397124e-006,1.00180348262068e-006,1.44177092305049e-006,4.41950316034414e-014,-2.44358104510399e-006,-1.00180348262068e-006,1.0018001523353e-006,-6.33836652292116e-013,-1.44177092305049e-006,1.44176835378031e-006,-1.55596897446804e-012,-4.41950316034414e-014,-7.62789787052875e-013,-6.31970094103558e-013,1.43895493586619e-012,-1.0018001523353e-006,7.62789787052875e-013,1.00180372514544e-006,-1.44176835378031e-006,6.31970094103558e-013,1.44177302599774e-006,2.44358104510399e-006,1.01219255247828e-018,2.78511437087911e-018,-2.44357462901952e-006,6.33836652292116e-013,-1.01219255247828e-018,-6.338356253104e-013,1.55596897446804e-012,-2.78511437087911e-018,-1.55596627646245e-012,-1.43895493586619e-012,2.44357462901952e-006,-1.00180276336201e-006,-1.44177056758274e-006,-1.00180372514544e-006,6.338356253104e-013,1.00180276336201e-006,-1.44177302599774e-006,1.55596627646245e-012,1.44177056758274e-006, 2.44357681882142e-006, 1.44177056757995e-006, 1.001802763361e-006 
6500, -1.81291429822772e-005,2.4535133306412e-006,6.66933940481476e-006,7.5913382851783e-014,-9.1228455217239e-006,-2.4535133306412e-006,2.45351185607105e-006,-6.97119773366897e-016,-6.66933940481476e-006,6.66934008498808e-006,-1.89496801685831e-015,-7.5913382851783e-014,-8.0338864245484e-013,-8.03388653057204e-013,1.68269059931689e-012,-2.45351185607105e-006,8.0338864245484e-013,2.45351275256673e-006,-6.66934008498808e-006,8.03388653057204e-013,6.66933778875386e-006,9.1228455217239e-006,3.07247000585554e-022,8.35183932075274e-022,-9.12285250147562e-006,6.97119773366897e-016,-3.07247000585554e-022,-6.97119452773831e-016,1.89496801685831e-015,-8.35183932075274e-022,-1.8949672501562e-015,-1.68269059931689e-012,9.12285250147562e-006,-2.45351226319902e-006,-6.66933839595543e-006,-2.45351275256673e-006,6.97119452773831e-016,2.45351226319902e-006,-6.66933778875386e-006,1.8949672501562e-015,6.66933839595543e-006, 9.12285250406771e-006, 6.66933839595543e-006, 2.45351226319902e-006 
7000, -0.000193112662426302,2.61349558529838e-005,7.10421740057825e-005,1.11699597603968e-016,-9.71771402788154e-005,-2.61349558529838e-005,2.61349518652423e-005,-3.37699817160572e-019,-7.10421740057825e-005,7.10421767756185e-005,-9.17961525466871e-019,-1.11699597603968e-016,-1.56616518629953e-013,-1.56616089466641e-013,3.13345082211831e-013,-2.61349518652423e-005,1.56616518629953e-013,2.61349542997364e-005,-7.10421767756185e-005,1.56616089466641e-013,7.1042157470403e-005,9.71771402788154e-005,2.01044223194334e-024,5.46494858320222e-024,-9.71771245233405e-005,3.37699817160572e-019,-2.01044223194334e-024,-3.37692907629575e-019,9.17961525466871e-019,-5.46494858320222e-024,-9.17944513775372e-019,-3.13345082211831e-013,9.71771245233405e-005,-2.61349537892891e-005,-7.10421741556384e-005,-2.61349542997364e-005,3.37692907629575e-019,2.61349537892891e-005,-7.1042157470403e-005,9.17944513775372e-019,7.10421741556384e-005, 9.71771245233417e-005, 7.10421741556384e-005, 2.61349537892891e-005 
7500, -0.000221124583652118,2.9925959869667e-005,8.13471882890135e-005,5.63871078872934e-017,-0.000111273125695078,-2.9925959869667e-005,2.99259553574779e-005,-2.23796967630679e-018,-8.13471882890135e-005,8.13471977538493e-005,-6.08340565884841e-018,-5.63871078872934e-017,-6.1160590120135e-014,-6.11605093552588e-014,1.22377593657467e-013,-2.99259553574779e-005,6.1160590120135e-014,2.99259590537955e-005,-8.13471977538493e-005,6.11605093552588e-014,8.13471844389113e-005,0.000111273125695078,7.94697659442107e-023,2.16021220942512e-022,-0.000111273153843921,2.23796967630679e-018,-7.94697659442107e-023,-2.23788314831515e-018,6.08340565884841e-018,-2.16021220942512e-022,-6.08319707496141e-018,-1.22377593657467e-013,0.000111273153843921,-2.99259589647072e-005,-8.13471893589511e-005,-2.99259590537955e-005,2.23788314831515e-018,2.99259589647072e-005,-8.13471844389113e-005,6.08319707496141e-018,8.13471893589511e-005, 0.000111273153843929, 8.13471893589511e-005, 2.99259589647072e-005 
8000, -1.24625431061163e-005,1.68662131898714e-006,4.58471207173082e-006,8.0862474078917e-019,-6.27133334117647e-006,-1.68662131898714e-006,1.68662122319483e-006,-1.3691787489456e-019,-4.58471207173082e-006,4.58471210159473e-006,-3.72176837302257e-019,-8.0862474078917e-019,-2.12852986395858e-016,-2.12852869145499e-016,4.26517293820512e-016,-1.68662122319483e-006,2.12852986395858e-016,1.68662226367981e-006,-4.58471210159473e-006,2.12852869145499e-016,4.58471216595934e-006,6.27133334117647e-006,2.4902354272277e-024,6.76916171319503e-024,-6.27133228197802e-006,1.3691787489456e-019,-2.4902354272277e-024,-1.36914246012989e-019,3.72176837302257e-019,-6.76916171319503e-024,-3.72171511663184e-019,-4.26517293820512e-016,6.27133228197802e-006,-1.68662132513676e-006,-4.58471274739102e-006,-1.68662226367981e-006,1.36914246012989e-019,1.68662132513676e-006,-4.58471216595934e-006,3.72171511663184e-019,4.58471274739102e-006, 6.27133228197853e-006, 4.58471274739102e-006, 1.68662132513676e-006 
8500, -8.57876548526929e-005,1.16100971755827e-005,3.15595164872592e-005,1.68862142362574e-018,-4.31696254418136e-005,-1.16100971755827e-005,1.16100978076523e-005,-1.43429442589294e-019,-3.15595164872592e-005,3.15595152079075e-005,-3.89904584766802e-019,-1.68862142362574e-018,-6.50701400524274e-014,-6.50701447051676e-014,1.30141975741815e-013,-1.16100978076523e-005,6.50701400524274e-014,1.16100966255598e-005,-3.15595152079075e-005,6.50701447051676e-014,3.15595182829769e-005,4.31696254418136e-005,7.70314478665918e-022,2.09393184446044e-021,-4.31696135424706e-005,1.43429442589294e-019,-7.70314478665918e-022,-1.42659737957052e-019,3.89904584766802e-019,-2.09393184446044e-021,-3.87789366868173e-019,-1.30141975741815e-013,4.31696135424706e-005,-1.16100978242071e-005,-3.15595162352547e-005,-1.16100966255598e-005,1.42659737957052e-019,1.16100978242071e-005,-3.15595182829769e-005,3.87789366868173e-019,3.15595162352547e-005, 4.31696135424711e-005, 3.15595162352547e-005, 1.16100978242071e-005 
9000, -0.000216574751705819,2.93101985518034e-005,7.96733762028417e-005,5.46734434798016e-018,-0.000108983574233598,-2.93101985518034e-005,2.93101955236481e-005,-6.08010487687543e-019,-7.96733762028417e-005,7.96733798543348e-005,-1.65273818321171e-018,-5.46734434798016e-018,-1.91122926922902e-013,-1.91122923434841e-013,3.82251303302368e-013,-2.93101955236481e-005,1.91122926922902e-013,2.93101986473366e-005,-7.96733798543348e-005,1.91122923434841e-013,7.96733687000495e-005,0.000108983574233598,6.80000951452486e-021,1.84843423188503e-020,-0.00010898357328236,6.08010487687543e-019,-6.80000951452486e-021,-6.01208452308519e-019,1.65273818321171e-018,-1.84843423188503e-020,-1.63425408414255e-018,-3.82251303302368e-013,0.00010898357328236,-2.93101966811814e-005,-7.96733868290566e-005,-2.93101986473366e-005,6.01208452308519e-019,2.93101966811814e-005,-7.96733687000495e-005,1.63425408414255e-018,7.96733868290566e-005, 0.000108983573282362, 7.96733868290566e-005, 2.93101966811814e-005 
9500, -0.000223314300490639,3.02222995957882e-005,8.2152722129485e-005,1.65197565282181e-018,-0.000112375003993888,-3.02222995957882e-005,3.02222966263189e-005,-2.04575985962386e-020,-8.2152722129485e-005,8.21527223919408e-005,-5.56229172697944e-020,-1.65197565282181e-018,-8.49984137462945e-014,-8.49984280352536e-014,1.69998480660101e-013,-3.02222966263189e-005,8.49984137462945e-014,3.02222985278202e-005,-8.21527223919408e-005,8.49984280352536e-014,8.21527264587458e-005,0.000112375003993888,7.01673162531197e-021,1.90734540171516e-020,-0.000112375030894606,2.04575985962386e-020,-7.01673162531197e-021,-1.34436744968405e-020,5.56229172697944e-020,-1.90734540171516e-020,-3.65436969116521e-020,-1.69998480660101e-013,0.000112375030894606,-3.02222992141824e-005,-8.21527334199848e-005,-3.02222985278202e-005,1.34436744968405e-020,3.02222992141824e-005,-8.21527264587458e-005,3.65436969116521e-020,8.21527334199848e-005, 0.000112375030894606, 8.21527334199848e-005, 3.02222992141824e-005 
10000, -1.65279763071194e-005,2.75870356566151e-006,6.75246298511436e-006,1.68710695099359e-019,-9.51116737054258e-006,-2.75870356566151e-006,2.7587035404359e-006,-8.21774168973698e-020,-6.75246298511436e-006,6.75246313786622e-006,-2.13146248932704e-019,-1.68710695099359e-019,-1.79218884140755e-013,9.38867837556683e-015,1.69830376464064e-013,-2.7587035404359e-006,1.79218884140755e-013,2.75870324953497e-006,-6.75246313786622e-006,-9.38867837556683e-015,6.75246290510349e-006,9.51116737054258e-006,6.06733639109893e-020,1.66419152219573e-019,-9.51116655517249e-006,8.21774168973698e-020,-6.06733639109893e-020,-1.73848626719564e-020,2.13146248932704e-019,-1.66419152219573e-019,-4.67288253730074e-020,-1.69830376464064e-013,9.51116655517249e-006,-2.75870361897602e-006,-6.75246533220103e-006,-2.75870324953497e-006,1.73848626719564e-020,2.75870361897602e-006,-6.75246290510349e-006,4.67288253730074e-020,6.75246533220103e-006, 9.51116655517255e-006, 6.75246533220087e-006, 2.75870361897596e-006 
10500, -0.000106918213928847,1.44698060096549e-005,3.9333012309043e-005,2.1018491631303e-018,-5.38028412578988e-005,-1.44698060096549e-005,1.44698072307918e-005,-1.80490331724494e-021,-3.9333012309043e-005,3.93330123172117e-005,-2.22343012695305e-022,-2.1018491631303e-018,-3.12166063681113e-014,-3.12166599536534e-014,6.24353010288576e-014,-1.44698072307918e-005,3.12166063681113e-014,1.44698059628328e-005,-3.93330123172117e-005,3.12166599536534e-014,3.93330113688915e-005,5.38028412578988e-005,6.88762644345787e-023,1.8728910242623e-022,-5.38028142201282e-005,1.80490331724494e-021,-6.88762644345787e-023,-1.2896653570935e-023,2.22343012695305e-022,-1.8728910242623e-022,-3.50599837121765e-023,-6.24353010288576e-014,5.38028142201282e-005,-1.44698069686195e-005,-3.93330130685098e-005,-1.44698059628328e-005,1.2896653570935e-023,1.44698069686195e-005,-3.93330113688915e-005,3.50599837121765e-023,3.93330130685098e-005, 5.38028142201282e-005, 3.93330130685098e-005, 1.44698069686195e-005 
11000, -0.000204105931752906,2.76227309545167e-005,7.50863653873654e-005,1.55085265041653e-019,-0.000102709118310716,-2.76227309545167e-005,2.76227277578297e-005,-5.14125284380029e-022,-7.50863653873654e-005,7.50863608757679e-005,-8.18789130476963e-022,-1.55085265041653e-019,-1.0677449495294e-013,-1.06774524918113e-013,2.13549099399727e-013,-2.76227277578297e-005,1.0677449495294e-013,2.76227307804747e-005,-7.50863608757679e-005,1.06774524918113e-013,7.50863652669197e-005,0.000102709118310716,2.94835489790857e-022,8.01495883965402e-022,-0.000102709098567558,5.14125284380029e-022,-2.94835489790857e-022,-6.35895492760133e-024,8.18789130476963e-022,-8.01495883965402e-022,-1.7285783055826e-023,-2.13549099399727e-013,0.000102709098567558,-2.76227301242882e-005,-7.50863707320171e-005,-2.76227307804747e-005,6.35895492760133e-024,2.76227301242882e-005,-7.50863652669197e-005,1.7285783055826e-023,7.50863707320171e-005, 0.000102709098567558, 7.50863707320171e-005, 2.76227301242882e-005 
11500, -0.000212504622917768,2.87593700742629e-005,7.81760731847282e-005,4.3088609942587e-019,-0.000106935404400382,-2.87593700742629e-005,2.87593688188653e-005,-2.69107219982074e-024,-7.81760731847282e-005,7.81760700765494e-005,-7.39135807924356e-024,-4.3088609942587e-019,-9.96594742463452e-014,-9.96594735808196e-014,1.99319378576925e-013,-2.87593688188653e-005,9.96594742463452e-014,2.87593681680171e-005,-7.81760700765494e-005,9.96594735808196e-014,7.81760616859573e-005,0.000106935404400382,2.43567156489382e-024,6.61895381120513e-024,-0.000106935440585427,2.69107219982074e-024,-2.43567156489382e-024,-2.84177483169623e-025,7.39135807924356e-024,-6.61895381120513e-024,-7.72404847753168e-025,-1.99319378576925e-013,0.000106935440585427,-2.87593693788099e-005,-7.81760765537075e-005,-2.87593681680171e-005,2.84177483169623e-025,2.87593693788099e-005,-7.81760616859573e-005,7.72404847753168e-025,7.81760765537075e-005, 0.000106935440585427, 7.81760765537075e-005, 2.87593693788099e-005 
12000, -4.87686026590838e-005,1.47122635660668e-005,2.6786112997608e-005,2.50067117157809e-019,-4.14983741056328e-005,-1.47122635660668e-005,1.47122624282675e-005,-9.13481996840493e-023,-2.6786112997608e-005,2.67861181520614e-005,-2.32840476067615e-022,-2.50067117157809e-019,-1.07815363295993e-011,1.71760571801896e-012,9.06393327459179e-012,-1.47122624282675e-005,1.07815363295993e-011,1.47122520004114e-005,-2.67861181520614e-005,-1.71760571801896e-012,2.67861132251974e-005,4.14983741056328e-005,3.16412873084013e-023,8.94259379576331e-023,-4.14983758039463e-005,9.13481996840493e-023,-3.16412873084013e-023,-5.95746355114854e-023,2.32840476067615e-022,-8.94259379576331e-023,-1.43414541360668e-022,-9.06393327459179e-012,4.14983758039463e-005,-1.47122515587849e-005,-2.67861148827681e-005,-1.47122520004114e-005,5.95746355114854e-023,1.47122515587849e-005,-2.67861132251974e-005,1.43414541360668e-022,2.67861148827681e-005, 4.14983758039463e-005, 2.67861148827681e-005, 1.47122515587849e-005 
12500, -0.000135808779667198,1.83797210781433e-005,4.99612572125372e-005,4.60177821147214e-019,-6.83409892080916e-005,-1.83797210781433e-005,1.83797225703557e-005,-1.56525797056517e-020,-4.99612572125372e-005,4.99612608089433e-005,-4.25481559685793e-020,-4.60177821147214e-019,-1.3941584012155e-011,-1.39415981022955e-011,2.78831816622064e-011,-1.83797225703557e-005,1.3941584012155e-011,1.83797066157321e-005,-4.99612608089433e-005,1.39415981022955e-011,4.99612422713863e-005,6.83409892080916e-005,-1.76960609618512e-020,-4.81030523042015e-020,-6.83409803475213e-005,1.56525797056517e-020,1.76960609618512e-020,-3.33487438839477e-020,4.25481559685793e-020,4.81030523042015e-020,-9.06512048002154e-020,-2.78831816622064e-011,6.83409803475213e-005,-1.83797077554148e-005,-4.99612417878946e-005,-1.83797066157321e-005,3.33487438839477e-020,1.83797077554148e-005,-4.99612422713863e-005,9.06512048002154e-020,4.99612417878946e-005, 6.83409803475214e-005, 4.99612417878947e-005, 1.83797077554148e-005 
13000, -0.00021004314686448,2.84262464468085e-005,7.72705435686428e-005,1.21164582007886e-019,-0.000105696831419248,-2.84262464468085e-005,2.8426242921035e-005,-5.8415590381895e-019,-7.72705435686428e-005,7.72705488336456e-005,-1.58790038281444e-018,-1.21164582007886e-019,-4.74905177450245e-013,-4.7490518797766e-013,9.49810474052357e-013,-2.8426242921035e-005,4.74905177450245e-013,2.84262468309586e-005,-7.72705488336456e-005,4.7490518797766e-013,7.72705508043002e-005,0.000105696831419248,-1.29598910166172e-017,-3.52286365738291e-017,-0.000105696796256258,5.8415590381895e-019,1.29598910166172e-017,-1.35440468489381e-017,1.58790038281444e-018,3.52286365738291e-017,-3.68165376295507e-017,-9.49810474052357e-013,0.000105696796256258,-2.84262459990106e-005,-7.72705517212481e-005,-2.84262468309586e-005,1.35440468489381e-017,2.84262459990106e-005,-7.72705508043002e-005,3.68165376295507e-017,7.72705517212481e-005, 0.000105696796256309, 7.72705517212833e-005, 2.84262459990236e-005 
