5000, -0.000117328054015453,9.22305741323827e-007,2.42770672336914e-006,8.50693999782046e-008,-3.43508200819995e-006,-9.22305741323827e-007,9.22308619829651e-007,-2.89087647291018e-012,-2.42770672336914e-006,2.42771471366226e-006,-7.95691827250478e-012,-8.50693999782046e-008,-9.07777654861501e-007,-1.1220954579294e-006,2.11494243753738e-006,-9.22308619829651e-007,9.07777654861501e-007,1.4531062450457e-008,-2.42771471366226e-006,1.1220954579294e-006,1.30561933081559e-006,3.43508200819995e-006,-6.13116092274983e-007,-1.7864576928118e-006,-1.03550990676516e-006,2.89087647291018e-012,6.13116092274983e-007,-6.13117994516826e-007,7.95691827250478e-012,1.7864576928118e-006,-1.7864648029708e-006,-2.11494243753738e-006,1.03550990676516e-006,5.98587411125068e-007,4.80845957741653e-007,-1.4531062450457e-008,6.13117994516826e-007,-5.98587411125068e-007,-1.30561933081559e-006,1.7864648029708e-006,-4.80845957741653e-007, 3.43509270425278e-006, 1.30561173507015e-006, 1.45286811499144e-008 
5500, -0.0178087184306109,3.08332762607901e-005,6.84574189508278e-005,2.3543967377428e-007,-9.9526144579381e-005,-3.08332762607901e-005,3.08332856948456e-005,-4.990731688137e-013,-6.84574189508278e-005,6.84574246041527e-005,-1.37015088869233e-012,-2.3543967377428e-007,-3.07822436106538e-005,-3.83108113145825e-005,6.93284949497325e-005,-3.08332856948456e-005,3.07822436106538e-005,5.1034565034608e-008,-6.84574246041527e-005,3.83108113145825e-005,3.01466110818094e-005,9.9526144579381e-005,-1.53318543823707e-006,-4.64615015494627e-006,-9.33468085691828e-005,4.990731688137e-013,1.53318543823707e-006,-1.53318589454693e-006,1.37015088869233e-012,4.64615015494627e-006,-4.64615236316943e-006,-6.93284949497325e-005,9.33468085691828e-005,1.4821532523279e-006,-2.55004557490946e-005,-5.1034565034608e-008,1.53318589454693e-006,-1.4821532523279e-006,-3.01466110818094e-005,4.64615236316943e-006,2.55004557490946e-005, 9.95261468268991e-005, 3.01466059040408e-005, 5.10321859091689e-008 
6000, -8.45542823728502e-005,1.16741564524082e-005,2.93383864101771e-005,5.36585224272547e-008,-4.10662075145201e-005,-1.16741564524082e-005,1.16741559379189e-005,-1.77760658905296e-013,-2.93383864101771e-005,2.93383952429394e-005,-5.01164977064692e-013,-5.36585224272547e-008,-5.81694686209905e-006,-7.08412609102343e-006,1.29547313788001e-005,-1.16741559379189e-005,5.81694686209905e-006,5.85721075771182e-006,-2.93383952429394e-005,7.08412609102343e-006,2.22542571829479e-005,4.10662075145201e-005,-3.02129878246876e-007,-1.07071715657776e-006,-3.9693356314169e-005,1.77760658905296e-013,3.02129878246876e-007,-3.02130046076622e-007,5.01164977064692e-013,1.07071715657776e-006,-1.07071772942003e-006,-1.29547313788001e-005,3.9693356314169e-005,-5.55508009404694e-006,-2.11835450414082e-005,-5.85721075771182e-006,3.02130046076622e-007,5.55508009404694e-006,-2.22542571829479e-005,1.07071772942003e-006,2.11835450414082e-005, 4.10662040896657e-005, 2.22542621979859e-005, 5.85720997229381e-006 
6500, -1.35456401311921,2.23170485367191e-005,5.28871642585334e-005,7.76983321514739e-008,-7.52818947919658e-005,-2.23170485367191e-005,2.23170479358567e-005,-8.90622663492753e-014,-5.28871642585334e-005,5.28871578302391e-005,-2.44357868788468e-013,-7.76983321514739e-008,-2.23174942355132e-005,-2.83035640182365e-005,5.06987574937184e-005,-2.23170479358567e-005,2.23174942355132e-005,-4.45429858294643e-010,-5.28871578302391e-005,2.83035640182365e-005,2.45836056259227e-005,7.52818947919658e-005,-2.13417469714667e-007,-6.81746941647683e-007,-7.43867447473586e-005,8.90622663492753e-014,2.13417469714667e-007,-2.13417537951277e-007,2.44357868788468e-013,6.81746941647683e-007,-6.81747187481304e-007,-5.06987574937184e-005,7.43867447473586e-005,2.13863629327943e-007,-2.390184740072e-005,4.45429858294643e-010,2.13417537951277e-007,-2.13863629327943e-007,-2.45836056259227e-005,6.81747187481304e-007,2.390184740072e-005, 7.52819094727912e-005, 2.45835943423676e-005, -4.46159613275859e-010 
7000, -8.70226473815582e-005,1.06226924643073e-005,2.74597854477946e-005,1.98769821198598e-008,-3.81023391740141e-005,-1.06226924643073e-005,1.06226925368907e-005,-2.29263892806557e-014,-2.74597854477946e-005,2.74597823318718e-005,-6.24147831679899e-014,-1.98769821198598e-008,-6.05619341175464e-006,-7.52517238319928e-006,1.36012431032576e-005,-1.06226925368907e-005,6.05619341175464e-006,4.56649750073575e-006,-2.74597823318718e-005,7.52517238319928e-006,1.99346134811347e-005,3.81023391740141e-005,-1.57304196764783e-008,-5.35159425712386e-008,-3.80331086041536e-005,2.29263892806557e-014,1.57304196764783e-008,-1.57304554998814e-008,6.24147831679899e-014,5.35159425712386e-008,-5.35160065643237e-008,-1.36012431032576e-005,3.80331086041536e-005,-4.55076751551865e-006,-1.98810956576127e-005,-4.56649750073575e-006,1.57304554998814e-008,4.55076751551865e-006,-1.99346134811347e-005,5.35160065643237e-008,1.98810956576127e-005, 3.81023550662179e-005, 1.99346116001839e-005, 4.56649793519513e-006 
7500, -14.4015022160758,1.06980552098416e-005,2.72502294791565e-005,4.9960628386544e-008,-3.79982415002894e-005,-1.06980552098416e-005,1.06980552247708e-005,-1.26369666765022e-013,-2.72502294791565e-005,2.72502308690235e-005,-3.45338572335963e-013,-4.9960628386544e-008,-1.06980677896842e-005,-1.45908612226391e-005,2.53388894615486e-005,-1.06980552247708e-005,1.06980677896842e-005,-1.28439411274032e-011,-2.72502308690235e-005,1.45908612226391e-005,1.265936384178e-005,3.79982415002894e-005,-3.72017924159311e-008,-1.31539588191244e-007,-3.78295020403086e-005,1.26369666765022e-013,3.72017924159311e-008,-3.72019315173149e-008,3.45338572335963e-013,1.31539588191244e-007,-1.31539974052457e-007,-2.53388894615486e-005,3.78295020403086e-005,3.72129193945109e-008,-1.25278288070018e-005,1.28439411274032e-011,3.72019315173149e-008,-3.72129193945109e-008,-1.265936384178e-005,1.31539974052457e-007,1.25278288070018e-005, 3.79982439458784e-005, 1.26593683951931e-005, -1.11269785798305e-011 
8000, 1.46991312282664e-005,1.2233625051496e-005,2.94139200648741e-005,7.26457193744915e-008,-4.17202071065655e-005,-1.2233625051496e-005,1.22336249999381e-005,-1.79833056551535e-013,-2.94139200648741e-005,2.94139236687035e-005,-4.86654062661769e-013,-7.26457193744915e-008,-1.87860844568973e-005,-3.92279612226246e-005,5.80866920853639e-005,-1.22336249999381e-005,1.87860844568973e-005,-6.5524588270285e-006,-2.94139236687035e-005,3.92279612226246e-005,-9.81404394786822e-006,4.17202071065655e-005,-1.13841516717813e-007,-3.51432493064996e-007,-4.12549167676315e-005,1.79833056551535e-013,1.13841516717813e-007,-1.1384180757996e-007,4.86654062661769e-013,3.51432493064996e-007,-3.51433152173982e-007,-5.80866920853639e-005,4.12549167676315e-005,6.66630060541572e-006,1.01654763088171e-005,6.5524588270285e-006,1.1384180757996e-007,-6.66630060541572e-006,9.81404394786822e-006,3.51433152173982e-007,-1.01654763088171e-005, 4.17201917273854e-005, -9.81404381575212e-006, -6.55245908869791e-006 
8500, -3.11397040337871,2.07655352389146e-005,4.39300594983796e-005,2.12947660836822e-008,-6.47168783060643e-005,-2.07655352389146e-005,2.07655339311472e-005,-9.91900093007559e-014,-4.39300594983796e-005,4.39300636542086e-005,-2.72933303698064e-013,-2.12947660836822e-008,-2.07655585127546e-005,-3.54587571783302e-005,5.62456129728126e-005,-2.07655339311472e-005,2.07655585127546e-005,-2.38404418632894e-011,-4.39300636542086e-005,3.54587571783302e-005,8.47129661242266e-006,6.47168783060643e-005,-1.62048173448395e-008,-4.85505035338447e-008,-6.46521270857086e-005,9.91900093007559e-014,1.62048173448395e-008,-1.62049165139468e-008,2.72933303698064e-013,4.85505035338447e-008,-4.85507733777536e-008,-5.62456129728126e-005,6.46521270857086e-005,1.622786182907e-008,-8.42275139269672e-006,2.38404418632894e-011,1.62049165139468e-008,-1.622786182907e-008,-8.47129661242266e-006,4.85507733777536e-008,8.42275139269672e-006, 6.47168827756003e-005, 8.47130189623056e-006, -2.30444842305781e-011 
9000, -7.91080244322689e-006,1.02294324704229e-005,2.35980655621768e-005,2.62399514011641e-008,-3.38537443803089e-005,-1.02294324704229e-005,1.02294330177897e-005,-5.33031853725211e-014,-2.35980655621768e-005,2.35980714174056e-005,-1.44454732025463e-013,-2.62399514011641e-008,-1.08516313403546e-005,-2.13794903794793e-005,3.22573620961223e-005,-1.02294330177897e-005,1.08516313403546e-005,-6.22199853721116e-007,-2.35980714174056e-005,2.13794903794793e-005,2.21857763629646e-006,3.38537443803089e-005,-2.0634040585682e-009,-5.75015092836995e-009,-3.38459258984421e-005,5.33031853725211e-014,2.0634040585682e-009,-2.06345769578635e-009,1.44454732025463e-013,5.75015092836995e-009,-5.75029549616491e-009,-3.22573620961223e-005,3.38459258984421e-005,6.24260040463405e-007,-2.21282476940476e-006,6.22199853721116e-007,2.06345769578635e-009,-6.24260040463405e-007,-2.21857763629646e-006,5.75029549616491e-009,2.21282476940476e-006, 3.38537396516341e-005, 2.21857492033313e-006, -6.22196636404837e-007 
9500, -0.000196094016205561,2.69303787755653e-005,7.21124464155858e-005,7.23543821199888e-010,-9.90435018057938e-005,-2.69303787755653e-005,2.69303753809438e-005,-4.05317555092863e-012,-7.21124464155858e-005,7.21124650887057e-005,-1.10224515100971e-011,-7.23543821199888e-010,-1.65281503341594e-006,-1.70804776574758e-006,3.36158665194152e-006,-2.69303753809438e-005,1.65281503341594e-006,2.52775636890889e-005,-7.21124650887057e-005,1.70804776574758e-006,7.04044035129944e-005,9.90435018057938e-005,-4.6789013178087e-007,-1.2844464351199e-006,-9.72912062950374e-005,4.05317555092863e-012,4.6789013178087e-007,-4.67894048496677e-007,1.10224515100971e-011,1.2844464351199e-006,-1.2844573687906e-006,-3.36158665194152e-006,9.72912062950374e-005,-2.48096706726593e-005,-6.91199456022284e-005,-2.52775636890889e-005,4.67894048496677e-007,2.48096706726593e-005,-7.04044035129944e-005,1.2844573687906e-006,6.91199456022284e-005, 9.90435577123247e-005, 7.04043920373482e-005, 2.52775608044402e-005 
10000, -7.0228417017069e-005,1.96912085722617e-005,3.53648288182481e-005,2.30620283050857e-010,-5.50562817547433e-005,-1.96912085722617e-005,1.96912307717566e-005,-2.14214750067767e-011,-3.53648288182481e-005,3.53648876897419e-005,-5.79089547341615e-011,-2.30620283050857e-010,-6.05943749809718e-006,-4.4239530953142e-006,1.0483621563519e-005,-1.96912307717566e-005,6.05943749809718e-006,1.36317919995096e-005,-3.53648876897419e-005,4.4239530953142e-006,3.0940934568675e-005,5.50562817547433e-005,-6.86969058576418e-006,-1.64382694533173e-005,-3.17483060902594e-005,2.14214750067767e-011,6.86969058576418e-006,-6.86971299674442e-006,5.79089547341615e-011,1.64382694533173e-005,-1.64383276853447e-005,-1.0483621563519e-005,3.17483060902594e-005,-6.76208116580206e-006,-1.45026056359523e-005,-1.36317919995096e-005,6.86971299674442e-006,6.76208116580206e-006,-3.0940934568675e-005,1.64383276853447e-005,1.45026056359523e-005, 5.50563467723485e-005, 3.09408750892696e-005, 1.36317717515662e-005 
10500, -0.300441476673282,2.5109858501011e-005,6.14291251295486e-005,3.18764666156182e-009,-8.65421826347541e-005,-2.5109858501011e-005,2.51099038972042e-005,-4.36898002223846e-011,-6.14291251295486e-005,6.14292428194762e-005,-1.19110983228482e-010,-3.18764666156182e-009,-2.51117820189572e-005,-3.74050600055862e-005,6.25200283982001e-005,-2.51099038972042e-005,2.51117820189572e-005,-1.87894249144342e-009,-6.14292428194762e-005,3.74050600055862e-005,2.40241888265626e-005,8.65421826347541e-005,-4.82565870276002e-006,-1.57993222707735e-005,-6.59171983797572e-005,4.36898002223846e-011,4.82565870276002e-006,-4.8256996788459e-006,1.19110983228482e-010,1.57993222707735e-005,-1.57994390505027e-005,-6.25200283982001e-005,6.59171983797572e-005,4.82757972689855e-006,-8.22474127651918e-006,1.87894249144342e-009,4.8256996788459e-006,-4.82757972689855e-006,-2.40241888265626e-005,1.57994390505027e-005,8.22474127651918e-006, 8.65423371091058e-005, 2.40240635472927e-005, -1.92102413853644e-009 
11000, 2.46336725122184e-007,3.70533852802482e-006,9.56870974753339e-006,1.0725832084521e-009,-1.32751244066078e-005,-3.70533852802482e-006,3.70535090380969e-006,-1.23093667827141e-011,-9.56870974753339e-006,9.56874334146013e-006,-3.32923773593241e-011,-1.0725832084521e-009,-6.97372359954831e-006,-1.04659943687942e-005,1.74407909974943e-005,-3.70535090380969e-006,6.97372359954831e-006,-3.26837275568148e-006,-9.56874334146013e-006,1.04659943687942e-005,-8.97251466932633e-007,1.32751244066078e-005,-1.72276290925577e-006,-4.54165838336773e-006,-7.01069837378483e-006,1.23093667827141e-011,1.72276290925577e-006,-1.72277419944194e-006,3.32923773593241e-011,4.54165838336773e-006,-4.5416943272622e-006,-1.74407909974943e-005,7.01069837378483e-006,4.99114691847907e-006,5.43894485524995e-006,3.26837275568148e-006,1.72277419944194e-006,-4.99114691847907e-006,8.97251466932633e-007,4.5416943272622e-006,-5.43894485524995e-006, 1.3275166900489e-005, -8.97286471882215e-007, -3.2683840092233e-006 
11500, -0.207332580619637,6.48234097748951e-006,1.61615067500426e-005,2.67417069275888e-010,-2.26441084189459e-005,-6.48234097748951e-006,6.48234658442961e-006,-6.43103725401175e-012,-1.61615067500426e-005,1.61615240855249e-005,-1.7441237656409e-011,-2.67417069275888e-010,-6.48259706413755e-006,-8.90455298984319e-006,1.53874167163346e-005,-6.48234658442961e-006,6.48259706413755e-006,-2.50348680987925e-010,-1.61615240855249e-005,8.90455298984319e-006,7.25697061235767e-006,2.26441084189459e-005,-2.86005769165141e-006,-8.62102432548463e-006,-1.11630349433614e-005,6.43103725401175e-012,2.86005769165141e-006,-2.86006282750175e-006,1.7441237656409e-011,8.62102432548463e-006,-8.62104112588495e-006,-1.53874167163346e-005,1.11630349433614e-005,2.86031169502838e-006,1.36407021517124e-006,2.50348680987925e-010,2.86006282750175e-006,-2.86031169502838e-006,-7.25697061235767e-006,8.62104112588495e-006,-1.36407021517124e-006, 2.26441388967481e-005, 7.25695411031339e-006, -2.54003376972789e-010 
12000, -9.56201353531744e-007,3.57846085478644e-006,9.3242912932131e-006,3.48778927836292e-010,-1.29031036846903e-005,-3.57846085478644e-006,3.57846310215259e-006,-1.99378235836299e-012,-9.3242912932131e-006,9.32429765848983e-006,-5.44402670966817e-012,-3.48778927836292e-010,-6.24215136468887e-006,-7.72834900862186e-006,1.3970849724408e-005,-3.57846310215259e-006,6.24215136468887e-006,-2.66368852655353e-006,-9.32429765848983e-006,7.72834900862186e-006,1.59594557403021e-006,1.29031036846903e-005,-1.42914913407683e-006,-4.55709619574666e-006,-6.91685112741133e-006,1.99378235836299e-012,1.42914913407683e-006,-1.42915165249097e-006,5.44402670966817e-012,4.55709619574666e-006,-4.5571057122918e-006,-1.3970849724408e-005,6.91685112741133e-006,4.09283986686906e-006,2.96115613313586e-006,2.66368852655353e-006,1.42915165249097e-006,-4.09283986686906e-006,-1.59594557403021e-006,4.5571057122918e-006,-2.96115613313586e-006, 1.29031084921941e-005, 1.5959400626108e-006, -2.66369073279223e-006 
12500, -0.0411760679544665,1.08059122755446e-005,2.86279575556385e-005,1.15192256310257e-009,-3.94350209160704e-005,-1.08059122755446e-005,1.08059155384497e-005,-1.99331914564306e-012,-2.86279575556385e-005,2.8627959317635e-005,-5.37229375954207e-012,-1.15192256310257e-009,-1.08036744323991e-005,-1.90165688735261e-005,2.98213940071541e-005,-1.08059155384497e-005,1.08036744323991e-005,2.24025883443829e-009,-2.8627959317635e-005,1.90165688735261e-005,9.61139408912318e-006,3.94350209160704e-005,-7.94860747993615e-006,-1.84466404777933e-005,-1.3039789672731e-005,1.99331914564306e-012,7.94860747993615e-006,-7.94860446229183e-006,5.37229375954207e-012,1.84466404777933e-005,-1.84466358590043e-005,-2.98213940071541e-005,1.3039789672731e-005,7.94636396901087e-006,8.83524102286215e-006,-2.24025883443829e-009,7.94860446229183e-006,-7.94636396901087e-006,-9.61139408912318e-006,1.84466358590043e-005,-8.83524102286215e-006, 3.94350299940271e-005, 9.61139945493114e-006, 2.24351092527701e-009 
13000, 1.8126870700686e-005,1.01698148227211e-005,2.19056551156384e-005,7.11868988150344e-010,-3.20761822169209e-005,-1.01698148227211e-005,1.01698213930809e-005,-6.74573133979987e-012,-2.19056551156384e-005,2.19056749534953e-005,-1.84991623129907e-011,-7.11868988150344e-010,-1.67297128020225e-005,-3.28102799033228e-005,4.95407036093574e-005,-1.01698213930809e-005,1.67297128020225e-005,-6.55989114377205e-006,-2.19056749534953e-005,3.28102799033228e-005,-1.09046049342389e-005,3.20761822169209e-005,-3.32377727528706e-006,-1.16498014104622e-005,-1.71025959168602e-005,6.74573133979987e-012,3.32377727528706e-006,-3.32379863792363e-006,1.84991623129907e-011,1.16498014104622e-005,-1.16498122465443e-005,-4.95407036093574e-005,1.71025959168602e-005,9.88368998637332e-006,2.25544192180183e-005,6.55989114377205e-006,3.32379863792363e-006,-9.88368998637332e-006,1.09046049342389e-005,1.16498122465443e-005,-2.25544192180183e-005, 3.20762068013281e-005, -1.09046178075561e-005, -6.55991271108626e-006 
